merchant_group,merchant_name,cc_type,cc_code,cc_type_id,cc_code_id,stratify_col
Telecom,"Singleton, Nguyen and Downs hah",Wire_CHB,32496,11,1,Wire_CHB_32496
Telecom,Anthony PLC jgk,Wire_FFW,39013,12,21,Wire_FFW_39013
Telecom,Sanders-Colon uha,ACH_UTR,32404,2,0,ACH_UTR_32404
Energy,King-Combs bct,Auto_BZE,34965,3,10,Auto_BZE_34965
Legal,Wells Group xlb,ACH_HNZ,32870,0,3,ACH_HNZ_32870
Real Estate,Franco Ltd ath,Auto_RSY,33731,5,8,Auto_RSY_33731
Media,Burke Ltd fsq,Wire_FFW,35743,12,13,Wire_FFW_35743
Media,Camacho and Sons ycm,Wire_NMT,37153,13,16,Wire_NMT_37153
Construction,Garcia-Richardson tng,ACH_HNZ,32870,0,3,ACH_HNZ_32870
Education,"Brooks, Jones and Garrett lar",Fee_CHW,35497,6,11,Fee_CHW_35497
Real Estate,Nguyen-Williams www,Auto_LVC,40913,4,25,Auto_LVC_40913
Construction,Mayo PLC cow,Auto_RSY,33145,5,5,Auto_RSY_33145
Finance,Miller Ltd ylb,Auto_RSY,37873,5,18,Auto_RSY_37873
Telecom,Montgomery Group jts,POS_DVH,36575,8,14,POS_DVH_36575
Education,"Dawson, Munoz and Robertson dlz",Auto_BZE,34965,3,10,Auto_BZE_34965
Finance,"Stewart, Patterson and Lucas nhp",Auto_LVC,40913,4,25,Auto_LVC_40913
Legal,Wong-Hughes gpz,Wire_FFW,39013,12,21,Wire_FFW_39013
Legal,Morgan-Matthews upq,ACH_SMW,33319,1,7,ACH_SMW_33319
Construction,Rosario and Sons gso,ACH_UTR,32404,2,0,ACH_UTR_32404
Telecom,Franklin Inc rks,Transfer_UGR,39331,10,23,Transfer_UGR_39331
Media,Brandt-Ruiz okt,ACH_HNZ,37644,0,17,ACH_HNZ_37644
Legal,Greer-Rodriguez czj,Auto_RSY,37873,5,18,Auto_RSY_37873
Manufacturing,"Davis, Jimenez and Mcfarland ksk",ACH_SMW,33256,1,6,ACH_SMW_33256
Education,Brady Group bpr,ACH_SMW,33256,1,6,ACH_SMW_33256
Education,Delgado-Hughes qmk,POS_DVH,34062,8,9,POS_DVH_34062
Finance,Mccarthy Group rhd,Wire_FFW,37094,12,15,Wire_FFW_37094
Media,Romero PLC qlq,Auto_RSY,32772,5,2,Auto_RSY_32772
Finance,"Bell, White and Gomez tbb",Auto_RSY,39331,5,23,Auto_RSY_39331
Media,Martin Group acd,POS_DVH,36575,8,14,POS_DVH_36575
Energy,"Coleman, Anderson and Vargas yaq",Auto_LVC,38735,4,19,Auto_LVC_38735
Telecom,Ramirez-Franco cuy,Wire_NMT,37153,13,16,Wire_NMT_37153
Retail,Hammond Ltd voi,POS_DVH,36575,8,14,POS_DVH_36575
Real Estate,"Green, Bass and Simpson obk",ACH_UTR,32404,2,0,ACH_UTR_32404
Real Estate,Butler PLC xzu,ACH_SMW,33319,1,7,ACH_SMW_33319
Construction,"Brown, Aguilar and Pacheco nuc",Auto_RSY,33145,5,5,Auto_RSY_33145
Education,Harris-Martin mmg,POS_DVH,34062,8,9,POS_DVH_34062
Energy,Shepherd-Jackson jjh,Auto_BZE,39641,3,24,Auto_BZE_39641
Media,"Walker, Franklin and Sanders jzw",ACH_SMW,33256,1,6,ACH_SMW_33256
Legal,"Dean, May and Gross xrl",ACH_HNZ,37644,0,17,ACH_HNZ_37644
Media,"Walker, Franklin and Sanders jzw",ACH_SMW,33256,1,6,ACH_SMW_33256
Legal,"Russell, Martinez and Taylor via",POS_DVH,34062,8,9,POS_DVH_34062
Finance,"Clark, Patrick and Esparza bqg",Auto_RSY,33145,5,5,Auto_RSY_33145
Education,Morris Inc lrp,Auto_BZE,39641,3,24,Auto_BZE_39641
Education,Miller and Sons xua,Wire_FFW,37094,12,15,Wire_FFW_37094
Legal,Wells Group xlb,ACH_HNZ,32870,0,3,ACH_HNZ_32870
Energy,Shepherd Inc mim,Auto_RSY,32927,5,4,Auto_RSY_32927
Energy,"Palmer, Newman and Rogers noe",Wire_CHB,35497,11,11,Wire_CHB_35497
Telecom,Perez-Freeman muv,Fee_CHW,35497,6,11,Fee_CHW_35497
Media,"Adams, Martinez and Mendez mpm",ACH_SMW,33319,1,7,ACH_SMW_33319
Media,"Atkinson, Miller and Rose dgq",ACH_UTR,32404,2,0,ACH_UTR_32404
Legal,"Ferguson, Ortiz and Hardy fru",Auto_RSY,39331,5,23,Auto_RSY_39331
Education,Morris Inc lrp,Auto_BZE,39641,3,24,Auto_BZE_39641
Manufacturing,Pearson-Riddle jpt,Auto_RSY,32772,5,2,Auto_RSY_32772
Retail,"Hill, Edwards and Olson isr",Wire_NMT,37153,13,16,Wire_NMT_37153
Media,Wagner-Miller prj,ACH_SMW,33319,1,7,ACH_SMW_33319
Real Estate,"King, Ingram and Duncan mug",Auto_RSY,33145,5,5,Auto_RSY_33145
Manufacturing,Romero-Smith dof,POS_DVH,39008,8,20,POS_DVH_39008
Education,Miller and Sons xua,Wire_FFW,37094,12,15,Wire_FFW_37094
Legal,Greer-Rodriguez czj,Auto_RSY,37873,5,18,Auto_RSY_37873
Education,"Robbins, Morgan and Jenkins bms",Auto_BZE,34965,3,10,Auto_BZE_34965
Retail,Brooks PLC far,Auto_RSY,37873,5,18,Auto_RSY_37873
Legal,"Oneal, Dorsey and Preston zil",POS_DVH,39008,8,20,POS_DVH_39008
Energy,Moon Ltd azj,Transfer_UGR,39331,10,23,Transfer_UGR_39331
Manufacturing,Mcclure Ltd ixt,Fee_CHW,39116,6,22,Fee_CHW_39116
Energy,Wallace PLC sfg,Auto_BZE,39641,3,24,Auto_BZE_39641
Manufacturing,"Klein, Johnson and Anderson vhl",Transfer_CNP,37153,9,16,Transfer_CNP_37153
Energy,Hart Inc qkd,Fee_CHW,39116,6,22,Fee_CHW_39116
Finance,Adkins-Mckee dnf,Transfer_CNP,37153,9,16,Transfer_CNP_37153
Energy,Gross PLC ddo,Wire_CHB,38735,11,19,Wire_CHB_38735
Legal,Jones-Watson hat,Wire_FFW,39013,12,21,Wire_FFW_39013
Education,Morrison PLC rxw,Auto_BZE,34965,3,10,Auto_BZE_34965
Finance,Robinson-Holmes fjj,Wire_NMT,37153,13,16,Wire_NMT_37153
Legal,Clark Group zpm,Auto_LVC,40913,4,25,Auto_LVC_40913
Energy,Hart Inc qkd,Fee_CHW,39116,6,22,Fee_CHW_39116
Legal,Nguyen-Washington xnf,Auto_RSY,37873,5,18,Auto_RSY_37873
Retail,Ross-Navarro ueo,Auto_RSY,32927,5,4,Auto_RSY_32927
Education,"Porter, Ballard and Castillo fwa",POS_DVH,36575,8,14,POS_DVH_36575
Media,Martin Group acd,POS_DVH,36575,8,14,POS_DVH_36575
Real Estate,Peterson-Barnes ong,Auto_RSY,32772,5,2,Auto_RSY_32772
Construction,"Skinner, Kirby and Williams wcg",Auto_LVC,40913,4,25,Auto_LVC_40913
Legal,"Avila, Cook and Chase vqg",Auto_RSY,32772,5,2,Auto_RSY_32772
Real Estate,Rojas LLC llf,Fee_LDP,35634,7,12,Fee_LDP_35634
Energy,King-Combs bct,Auto_BZE,34965,3,10,Auto_BZE_34965
Manufacturing,"Pearson, Wolf and Boyd tuy",ACH_SMW,33319,1,7,ACH_SMW_33319
Legal,Mercer-Smith dhc,POS_DVH,36575,8,14,POS_DVH_36575
Legal,"Holland, Bennett and Perez cxk",Wire_FFW,35743,12,13,Wire_FFW_35743
Media,"Prince, Russell and Frey loa",Wire_CHB,38735,11,19,Wire_CHB_38735
Construction,Singleton LLC ibc,Transfer_UGR,39331,10,23,Transfer_UGR_39331
Education,Delgado-Hughes qmk,POS_DVH,34062,8,9,POS_DVH_34062
Legal,Garcia PLC qcj,Auto_RSY,32927,5,4,Auto_RSY_32927
Manufacturing,Kennedy-Fox nuz,POS_DVH,39008,8,20,POS_DVH_39008
Telecom,Franklin Inc rks,Transfer_UGR,39331,10,23,Transfer_UGR_39331
Construction,"Mason, Mckenzie and Baker gzf",Wire_CHB,35497,11,11,Wire_CHB_35497
Energy,"Hancock, Simpson and Lowe uor",Auto_LVC,40913,4,25,Auto_LVC_40913
Energy,"Graham, Wheeler and Soto upj",Wire_FFW,37094,12,15,Wire_FFW_37094
Finance,"Knight, Lamb and Liu sec",ACH_HNZ,37644,0,17,ACH_HNZ_37644
Energy,Walters Group tck,Auto_RSY,33145,5,5,Auto_RSY_33145
Education,Williams-Moore tzx,Wire_FFW,37094,12,15,Wire_FFW_37094
Media,Smith Ltd cba,Fee_LDP,35634,7,12,Fee_LDP_35634
Finance,"Johnson, Guzman and Garza yjq",ACH_HNZ,32870,0,3,ACH_HNZ_32870
Education,"Peterson, Miller and Rodriguez ogk",Fee_LDP,35634,7,12,Fee_LDP_35634
Media,Mccann-Williams lwm,Auto_LVC,38735,4,19,Auto_LVC_38735
Legal,"Rowe, Gallagher and Moore ekw",Auto_RSY,37873,5,18,Auto_RSY_37873
Energy,"Coleman, Anderson and Vargas yaq",Auto_LVC,38735,4,19,Auto_LVC_38735
Legal,"Johnson, Brown and Zhang fxj",Auto_LVC,40913,4,25,Auto_LVC_40913
Telecom,Stephens-Torres hwu,POS_DVH,34062,8,9,POS_DVH_34062
Energy,"Palmer, Newman and Rogers noe",Wire_CHB,35497,11,11,Wire_CHB_35497
Retail,Patel-Peck pli,Wire_FFW,39013,12,21,Wire_FFW_39013
Retail,Garza Inc nbn,Auto_LVC,38735,4,19,Auto_LVC_38735
Telecom,Little Inc wux,Auto_RSY,32772,5,2,Auto_RSY_32772
Legal,"Nelson, Robinson and Rivers hey",Auto_RSY,33731,5,8,Auto_RSY_33731
Media,"Johnson, Davis and Castaneda pbl",Auto_RSY,37873,5,18,Auto_RSY_37873
Telecom,Fleming-Coleman lfs,Transfer_CNP,37153,9,16,Transfer_CNP_37153
Telecom,"Chapman, Madden and Stevens fod",Auto_LVC,40913,4,25,Auto_LVC_40913
Energy,Wood-Hill cad,Auto_RSY,39331,5,23,Auto_RSY_39331
Legal,Romero-Perez ivn,Wire_FFW,39013,12,21,Wire_FFW_39013
Finance,Tate-Mitchell aon,Auto_BZE,39641,3,24,Auto_BZE_39641
Retail,"Smith, Burke and Cuevas xik",Auto_RSY,39331,5,23,Auto_RSY_39331
Media,Thompson-Osborne rbx,POS_DVH,39008,8,20,POS_DVH_39008
Real Estate,Rojas LLC llf,Fee_LDP,35634,7,12,Fee_LDP_35634
Legal,Garcia LLC nma,Wire_FFW,37094,12,15,Wire_FFW_37094
Real Estate,"Young, Norman and Howard vdk",Fee_LDP,35634,7,12,Fee_LDP_35634
Telecom,Hudson-Zimmerman xum,POS_DVH,39008,8,20,POS_DVH_39008
Finance,"Miller, White and Bradley yfv",Auto_LVC,40913,4,25,Auto_LVC_40913
Retail,"Ford, Sims and Gilbert lnf",Fee_LDP,35634,7,12,Fee_LDP_35634
Media,"Brown, Higgins and Miller zgd",Wire_CHB,35497,11,11,Wire_CHB_35497
Telecom,Gibson LLC fkl,Auto_RSY,39331,5,23,Auto_RSY_39331
Energy,Frazier LLC rcv,Wire_CHB,38735,11,19,Wire_CHB_38735
Retail,"Ford, Sims and Gilbert lnf",Fee_LDP,35634,7,12,Fee_LDP_35634
Finance,Mccarthy Group rhd,Wire_FFW,37094,12,15,Wire_FFW_37094
Construction,Marsh Ltd bwk,Wire_FFW,35743,12,13,Wire_FFW_35743
Education,Williams PLC cow,Auto_BZE,34965,3,10,Auto_BZE_34965
Manufacturing,Mcclure Ltd ixt,Fee_CHW,39116,6,22,Fee_CHW_39116
Media,Burke Ltd fsq,Wire_FFW,35743,12,13,Wire_FFW_35743
Finance,"Christensen, Holt and Mendoza hew",Wire_NMT,37153,13,16,Wire_NMT_37153
Manufacturing,Irwin Inc ksl,Auto_LVC,40913,4,25,Auto_LVC_40913
Legal,Perez-Williams axl,Transfer_CNP,37153,9,16,Transfer_CNP_37153
Finance,Miller and Sons ema,Auto_LVC,40913,4,25,Auto_LVC_40913
Education,"Bridges, Clark and Holloway qen",Auto_RSY,33731,5,8,Auto_RSY_33731
Retail,"Day, Baker and Parks miv",Wire_NMT,37153,13,16,Wire_NMT_37153
Finance,Kaufman PLC qwf,POS_DVH,36575,8,14,POS_DVH_36575
Retail,Johnson Group nsk,Auto_RSY,39331,5,23,Auto_RSY_39331
Construction,Ramirez Inc mnh,Auto_RSY,32772,5,2,Auto_RSY_32772
Media,Hughes-Mclean mnu,Auto_RSY,39331,5,23,Auto_RSY_39331
Telecom,Stephens-Torres hwu,POS_DVH,34062,8,9,POS_DVH_34062
Construction,Peterson-Collins gaq,POS_DVH,39008,8,20,POS_DVH_39008
Energy,Walters Group tck,Auto_RSY,33145,5,5,Auto_RSY_33145
Telecom,"Gutierrez, King and Mcguire zrx",ACH_UTR,32404,2,0,ACH_UTR_32404
Manufacturing,Gonzalez-Caldwell rsw,Wire_CHB,35497,11,11,Wire_CHB_35497
Media,Martin Group acd,POS_DVH,36575,8,14,POS_DVH_36575
Construction,Marsh Ltd bwk,Wire_FFW,35743,12,13,Wire_FFW_35743
Construction,Petty-Reyes zwj,Wire_FFW,37094,12,15,Wire_FFW_37094
Media,Chapman-Carter sne,Auto_RSY,32927,5,4,Auto_RSY_32927
Telecom,"Chapman, Madden and Stevens fod",Auto_LVC,40913,4,25,Auto_LVC_40913
Media,Camacho and Sons ycm,Wire_NMT,37153,13,16,Wire_NMT_37153
Energy,Gonzales PLC vdv,Auto_RSY,32927,5,4,Auto_RSY_32927
Legal,"Dean, May and Gross xrl",ACH_HNZ,37644,0,17,ACH_HNZ_37644
Telecom,"Patterson, Davis and Chaney zyb",Auto_RSY,32927,5,4,Auto_RSY_32927
Construction,Flynn-Johnson niy,Transfer_CNP,37153,9,16,Transfer_CNP_37153
Media,Ford Ltd oob,Transfer_UGR,39331,10,23,Transfer_UGR_39331
Manufacturing,Stevenson Inc gll,ACH_HNZ,32870,0,3,ACH_HNZ_32870
Finance,Myers Ltd enl,POS_DVH,34062,8,9,POS_DVH_34062
Media,"Browning, Nelson and Cook pia",Auto_RSY,33145,5,5,Auto_RSY_33145
Telecom,Stephens-Torres hwu,POS_DVH,34062,8,9,POS_DVH_34062
Media,"Lopez, Payne and Thompson ahq",Wire_CHB,35497,11,11,Wire_CHB_35497
Education,King-Burton vmt,ACH_UTR,32404,2,0,ACH_UTR_32404
Energy,"Fisher, Garcia and Fry ktt",Fee_LDP,35634,7,12,Fee_LDP_35634
Media,"Perez, Pham and Jenkins taa",Fee_LDP,35634,7,12,Fee_LDP_35634
Construction,Morrison-Lopez lqt,Auto_LVC,40913,4,25,Auto_LVC_40913
Manufacturing,"Roberts, Cordova and Bryant hvr",Auto_RSY,39331,5,23,Auto_RSY_39331
Retail,Rodriguez Group qjh,Wire_NMT,37153,13,16,Wire_NMT_37153
Real Estate,Leonard-Smith mvq,Wire_CHB,38735,11,19,Wire_CHB_38735
Finance,Tate-Mitchell aon,Auto_BZE,39641,3,24,Auto_BZE_39641
Finance,Miller-Gonzalez bvc,Transfer_UGR,39331,10,23,Transfer_UGR_39331
Education,King-Burton vmt,ACH_UTR,32404,2,0,ACH_UTR_32404
Retail,Ramos-Lewis rnq,Transfer_UGR,39331,10,23,Transfer_UGR_39331
Finance,"Gray, Haley and Parker dzq",Auto_RSY,32927,5,4,Auto_RSY_32927
Education,Nelson Inc fnm,Auto_RSY,33731,5,8,Auto_RSY_33731
Manufacturing,Holmes LLC ldo,Auto_BZE,34965,3,10,Auto_BZE_34965
Education,"Bridges, Clark and Holloway qen",Auto_RSY,33731,5,8,Auto_RSY_33731
Construction,Escobar Ltd kht,POS_DVH,39008,8,20,POS_DVH_39008
Legal,Edwards PLC ezs,Auto_LVC,40913,4,25,Auto_LVC_40913
Media,Hendrix-Allen bwi,Transfer_UGR,39331,10,23,Transfer_UGR_39331
Finance,"Clark, Patrick and Esparza bqg",Auto_RSY,33145,5,5,Auto_RSY_33145
Energy,"Jones, Murphy and Brooks ksn",Auto_RSY,33145,5,5,Auto_RSY_33145
Real Estate,"Lucas, Knight and Smith czb",ACH_SMW,33319,1,7,ACH_SMW_33319
Media,"Walker, Franklin and Sanders jzw",ACH_SMW,33256,1,6,ACH_SMW_33256
Finance,West and Sons lys,Auto_RSY,33731,5,8,Auto_RSY_33731
Education,Jones-Farrell fhy,Transfer_CNP,37153,9,16,Transfer_CNP_37153
Finance,Beard-Anderson ugd,Fee_CHW,35497,6,11,Fee_CHW_35497
Education,"Porter, Ballard and Castillo fwa",POS_DVH,36575,8,14,POS_DVH_36575
Education,Luna and Sons czz,Auto_RSY,33731,5,8,Auto_RSY_33731
Telecom,Potter and Sons pnl,Auto_RSY,39331,5,23,Auto_RSY_39331
Manufacturing,Mendez Ltd lga,Wire_CHB,32496,11,1,Wire_CHB_32496
Media,"West, Nguyen and Rodriguez rlw",Wire_NMT,37153,13,16,Wire_NMT_37153
Real Estate,Robinson LLC hvc,Wire_CHB,38735,11,19,Wire_CHB_38735
Retail,Rodriguez Group qjh,Wire_NMT,37153,13,16,Wire_NMT_37153
Retail,Jones LLC ykx,ACH_HNZ,32870,0,3,ACH_HNZ_32870
Real Estate,Dawson LLC zqi,Auto_LVC,40913,4,25,Auto_LVC_40913
Telecom,Sanders-Colon uha,ACH_UTR,32404,2,0,ACH_UTR_32404
Real Estate,Dawson LLC zqi,Auto_LVC,40913,4,25,Auto_LVC_40913
Media,Wagner-Miller prj,ACH_SMW,33319,1,7,ACH_SMW_33319
Energy,"Jones, Murphy and Brooks ksn",Auto_RSY,33145,5,5,Auto_RSY_33145
Manufacturing,Reynolds LLC ydz,Auto_BZE,39641,3,24,Auto_BZE_39641
Energy,"Burke, Hayes and Rose gul",Transfer_UGR,39331,10,23,Transfer_UGR_39331
Energy,Beasley-Little fzs,Fee_CHW,35497,6,11,Fee_CHW_35497
Media,"Wilkins, Ramirez and Cook ica",Auto_LVC,38735,4,19,Auto_LVC_38735
Energy,"Watson, Pena and Mcdonald wcn",Wire_FFW,37094,12,15,Wire_FFW_37094
Legal,Palmer-Young wmi,Fee_LDP,35634,7,12,Fee_LDP_35634
Manufacturing,"Ball, Rodriguez and Larson uiw",Fee_CHW,39116,6,22,Fee_CHW_39116
Finance,"Burke, Pierce and Le xhe",POS_DVH,39008,8,20,POS_DVH_39008
Construction,Rosario and Sons gso,ACH_UTR,32404,2,0,ACH_UTR_32404
Telecom,Gonzalez-Williamson rac,ACH_SMW,33319,1,7,ACH_SMW_33319
Legal,"Nielsen, Woods and Gay mna",Fee_LDP,35634,7,12,Fee_LDP_35634
Education,"Rojas, Davis and Hudson jos",Auto_RSY,32772,5,2,Auto_RSY_32772
Media,Clay LLC xlo,Auto_BZE,34965,3,10,Auto_BZE_34965
Energy,Walters Group tck,Auto_RSY,33145,5,5,Auto_RSY_33145
Legal,Morgan-Matthews upq,ACH_SMW,33319,1,7,ACH_SMW_33319
Construction,Thomas and Sons frv,Fee_LDP,35634,7,12,Fee_LDP_35634
Media,Pacheco-Oneal lgx,Fee_LDP,35634,7,12,Fee_LDP_35634
Manufacturing,Reynolds LLC ydz,Auto_BZE,39641,3,24,Auto_BZE_39641
Real Estate,Ford Group mfp,ACH_UTR,32404,2,0,ACH_UTR_32404
Retail,Smith-Obrien ijs,ACH_HNZ,37644,0,17,ACH_HNZ_37644
Construction,"Juarez, Weaver and Smith yrj",POS_DVH,39008,8,20,POS_DVH_39008
Real Estate,Crawford Inc viq,Wire_NMT,37153,13,16,Wire_NMT_37153
Finance,"Cruz, Stanley and Perez atx",Auto_LVC,40913,4,25,Auto_LVC_40913
Legal,"Ferguson, Ortiz and Hardy fru",Auto_RSY,39331,5,23,Auto_RSY_39331
Construction,Dean Inc zli,POS_DVH,34062,8,9,POS_DVH_34062
Manufacturing,Walsh LLC bbt,Wire_CHB,35497,11,11,Wire_CHB_35497
Telecom,Ramirez-Franco cuy,Wire_NMT,37153,13,16,Wire_NMT_37153
Media,"Browning, Nelson and Cook pia",Auto_RSY,33145,5,5,Auto_RSY_33145
Finance,Kaufman PLC qwf,POS_DVH,36575,8,14,POS_DVH_36575
Legal,Garcia PLC qcj,Auto_RSY,32927,5,4,Auto_RSY_32927
Media,Brandt-Ruiz okt,ACH_HNZ,37644,0,17,ACH_HNZ_37644
Media,"Johnson, Davis and Castaneda pbl",Auto_RSY,37873,5,18,Auto_RSY_37873
Real Estate,"Mccullough, Holland and Hart ump",Wire_CHB,35497,11,11,Wire_CHB_35497
Media,"Atkinson, Miller and Rose dgq",ACH_UTR,32404,2,0,ACH_UTR_32404
Real Estate,"Baker, Fisher and Waller jlf",Auto_RSY,32772,5,2,Auto_RSY_32772
Telecom,Mosley-Ruiz zkk,Auto_RSY,37873,5,18,Auto_RSY_37873
Finance,Sanchez-Mueller eso,POS_DVH,36575,8,14,POS_DVH_36575
Media,Griffith LLC iyf,ACH_HNZ,37644,0,17,ACH_HNZ_37644
Legal,"Short, Simpson and Roberts tqs",Auto_RSY,32772,5,2,Auto_RSY_32772
Real Estate,Mathews PLC idw,ACH_UTR,32404,2,0,ACH_UTR_32404
Construction,"Lawson, Allen and Johnson tny",Auto_LVC,38735,4,19,Auto_LVC_38735
Finance,Anderson-Gibson gux,Fee_LDP,35634,7,12,Fee_LDP_35634
Energy,Johnston-Ross uhb,ACH_UTR,32404,2,0,ACH_UTR_32404
Education,"Peterson, Miller and Rodriguez ogk",Fee_LDP,35634,7,12,Fee_LDP_35634
Telecom,Montgomery Group jts,POS_DVH,36575,8,14,POS_DVH_36575
Media,Gomez Group zhr,ACH_SMW,33319,1,7,ACH_SMW_33319
Education,Nelson Inc fnm,Auto_RSY,33731,5,8,Auto_RSY_33731
Finance,"Miller, White and Bradley yfv",Auto_LVC,40913,4,25,Auto_LVC_40913
Media,Hendrix-Allen bwi,Transfer_UGR,39331,10,23,Transfer_UGR_39331
Real Estate,"Castro, Murphy and Levy zhh",Fee_CHW,39116,6,22,Fee_CHW_39116
Legal,Reyes Inc sxd,Auto_BZE,39641,3,24,Auto_BZE_39641
Finance,Adams-Johnson jmm,Wire_FFW,39013,12,21,Wire_FFW_39013
Manufacturing,Mata Inc rwc,Auto_RSY,33145,5,5,Auto_RSY_33145
Retail,Carr-Montgomery oaw,Wire_CHB,35497,11,11,Wire_CHB_35497
Real Estate,Williams-Woodard idw,Wire_FFW,39013,12,21,Wire_FFW_39013
Media,Gomez Group zhr,ACH_SMW,33319,1,7,ACH_SMW_33319
Energy,"Coleman, Anderson and Vargas yaq",Auto_LVC,38735,4,19,Auto_LVC_38735
Manufacturing,Medina Inc oui,Fee_LDP,35634,7,12,Fee_LDP_35634
Retail,Garza Inc nbn,Auto_LVC,38735,4,19,Auto_LVC_38735
Education,Sanders Ltd box,Transfer_CNP,37153,9,16,Transfer_CNP_37153
Education,Ellis-Johnson fni,Wire_CHB,32496,11,1,Wire_CHB_32496
Energy,"Alexander, Hughes and Burgess lhl",Fee_CHW,35497,6,11,Fee_CHW_35497
Telecom,Sanders-Colon uha,ACH_UTR,32404,2,0,ACH_UTR_32404
Finance,"Knight, Lamb and Liu sec",ACH_HNZ,37644,0,17,ACH_HNZ_37644
Media,Lyons and Sons uzg,Wire_CHB,32496,11,1,Wire_CHB_32496
Retail,Brooks PLC far,Auto_RSY,37873,5,18,Auto_RSY_37873
Real Estate,Dawson LLC zqi,Auto_LVC,40913,4,25,Auto_LVC_40913
Real Estate,Franco Ltd ath,Auto_RSY,33731,5,8,Auto_RSY_33731
Retail,Hammond Ltd voi,POS_DVH,36575,8,14,POS_DVH_36575
Construction,Garcia-Richardson tng,ACH_HNZ,32870,0,3,ACH_HNZ_32870
Construction,"Skinner, Kirby and Williams wcg",Auto_LVC,40913,4,25,Auto_LVC_40913
Energy,Walters Group tck,Auto_RSY,33145,5,5,Auto_RSY_33145
Retail,"Friedman, Jackson and Medina krn",Fee_LDP,35634,7,12,Fee_LDP_35634
Real Estate,Skinner-Harvey bqq,Fee_CHW,35497,6,11,Fee_CHW_35497
Retail,Hammond Ltd voi,POS_DVH,36575,8,14,POS_DVH_36575
Manufacturing,Mata Inc rwc,Auto_RSY,33145,5,5,Auto_RSY_33145
Real Estate,Butler PLC xzu,ACH_SMW,33319,1,7,ACH_SMW_33319
Energy,King-Combs bct,Auto_BZE,34965,3,10,Auto_BZE_34965
Construction,Marsh Ltd bwk,Wire_FFW,35743,12,13,Wire_FFW_35743
Energy,"Butler, Davies and Hudson xjs",ACH_SMW,33256,1,6,ACH_SMW_33256
Education,Ellis-Johnson fni,Wire_CHB,32496,11,1,Wire_CHB_32496
Telecom,"Mann, Villarreal and Dennis xxa",Wire_CHB,38735,11,19,Wire_CHB_38735
Energy,"Palmer, Newman and Rogers noe",Wire_CHB,35497,11,11,Wire_CHB_35497
Retail,"Reeves, Garcia and White ikl",Wire_FFW,35743,12,13,Wire_FFW_35743
Finance,"Clark, Patrick and Esparza bqg",Auto_RSY,33145,5,5,Auto_RSY_33145
Energy,Brown LLC ohn,Wire_FFW,35743,12,13,Wire_FFW_35743
Media,"Johnson, Peters and Burton klu",Wire_FFW,37094,12,15,Wire_FFW_37094
Finance,Myers Ltd enl,POS_DVH,34062,8,9,POS_DVH_34062
Telecom,Little Inc wux,Auto_RSY,32772,5,2,Auto_RSY_32772
Legal,"Oneal, Dorsey and Preston zil",POS_DVH,39008,8,20,POS_DVH_39008
Media,"Perez, Pham and Jenkins taa",Fee_LDP,35634,7,12,Fee_LDP_35634
Energy,Luna PLC ezo,Auto_RSY,33731,5,8,Auto_RSY_33731
Legal,Mercer-Smith dhc,POS_DVH,36575,8,14,POS_DVH_36575
Retail,Jones LLC ykx,ACH_HNZ,32870,0,3,ACH_HNZ_32870
Finance,Tate-Mitchell aon,Auto_BZE,39641,3,24,Auto_BZE_39641
Manufacturing,Gilmore-Brown hsc,POS_DVH,36575,8,14,POS_DVH_36575
Manufacturing,Stone and Sons hql,Auto_RSY,39331,5,23,Auto_RSY_39331
Construction,Conley-Joseph rml,Fee_LDP,35634,7,12,Fee_LDP_35634
Real Estate,Robinson LLC hvc,Wire_CHB,38735,11,19,Wire_CHB_38735
Media,"Atkinson, Miller and Rose dgq",ACH_UTR,32404,2,0,ACH_UTR_32404
Energy,"Fisher, Garcia and Fry ktt",Fee_LDP,35634,7,12,Fee_LDP_35634
Manufacturing,Holmes LLC ldo,Auto_BZE,34965,3,10,Auto_BZE_34965
Legal,"Reyes, Conner and Parker ocr",Auto_RSY,39331,5,23,Auto_RSY_39331
Legal,Garcia LLC nma,Wire_FFW,37094,12,15,Wire_FFW_37094
Energy,Moon Ltd azj,Transfer_UGR,39331,10,23,Transfer_UGR_39331
Energy,"Graham, Wheeler and Soto upj",Wire_FFW,37094,12,15,Wire_FFW_37094
Manufacturing,Holmes LLC ldo,Auto_BZE,34965,3,10,Auto_BZE_34965
Construction,Rangel-Mullins vgw,ACH_HNZ,32870,0,3,ACH_HNZ_32870
Finance,Williams LLC khd,Fee_LDP,35634,7,12,Fee_LDP_35634
Retail,Hill-Burton vvi,Auto_LVC,38735,4,19,Auto_LVC_38735
Legal,Edwards PLC ezs,Auto_LVC,40913,4,25,Auto_LVC_40913
Legal,Wright Ltd mok,Fee_CHW,39116,6,22,Fee_CHW_39116
Finance,Mccarthy Group rhd,Wire_FFW,37094,12,15,Wire_FFW_37094
Real Estate,Butler PLC xzu,ACH_SMW,33319,1,7,ACH_SMW_33319
Construction,"Juarez, Weaver and Smith yrj",POS_DVH,39008,8,20,POS_DVH_39008
Finance,"Gonzalez, Alvarez and Smith faj",Wire_NMT,37153,13,16,Wire_NMT_37153
Finance,"Martinez, Wolfe and Miller tnn",Auto_BZE,39641,3,24,Auto_BZE_39641
Energy,Beasley-Little fzs,Fee_CHW,35497,6,11,Fee_CHW_35497
