merchant_group,merchant_name,cc_type,cc_code,cc_type_id,cc_code_id,stratify_col
Dining,Taylor-Friedman skp,POS_OEC,74005,8,17,POS_OEC_74005
Healthcare,"Davis, Rodriguez and Henry hhv",POS_ZUC,69784,10,5,POS_ZUC_69784
Telecom,"Diaz, Delgado and Lopez mek",Wire_HJN,71778,12,11,Wire_HJN_71778
Dining,Campbell Ltd psi,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Healthcare,Fowler-Quinn bco,Fee_QAN,71290,3,10,Fee_QAN_71290
Telecom,Cohen-Gibson ibx,Fee_QAN,70240,3,8,Fee_QAN_70240
Energy,Perry-Dudley zki,POS_OEC,73382,8,15,POS_OEC_73382
Education,Nelson-Estrada xds,Fee_QAN,71290,3,10,Fee_QAN_71290
Real Estate,"Johnson, Harrison and Henderson ngv",POS_ZTL,67569,9,2,POS_ZTL_67569
Real Estate,"Khan, Moore and Richmond ted",Fee_QKA,73407,4,16,Fee_QKA_73407
Healthcare,Chan Group fxy,POS_ZTL,74271,9,19,POS_ZTL_74271
Logistics,Hernandez-Novak xia,POS_ZTL,73407,9,16,POS_ZTL_73407
Logistics,Thomas-Ramirez ixl,POS_ZTL,67569,9,2,POS_ZTL_67569
Real Estate,"Hines, Smith and Wood bpi",Fee_QKA,75191,4,23,Fee_QKA_75191
Construction,"Nguyen, Ware and Osborne rev",POS_ZUC,74775,10,22,POS_ZUC_74775
Telecom,Porter-Keller sti,Fee_QAN,71290,3,10,Fee_QAN_71290
Dining,"Ortiz, Hamilton and Ford ram",Fee_QKA,75191,4,23,Fee_QKA_75191
Healthcare,Gamble-Juarez qwu,Fee_QKA,75191,4,23,Fee_QKA_75191
Real Estate,"Richard, Larson and Finley ibk",Fee_QAN,73000,3,14,Fee_QAN_73000
Education,Montgomery-Garcia lws,POS_ZUC,72783,10,12,POS_ZUC_72783
Healthcare,Williams Inc uci,Fee_QKA,73407,4,16,Fee_QKA_73407
Healthcare,"Peters, Mitchell and Smith utd",POS_FPA,72783,7,12,POS_FPA_72783
Logistics,"Martinez, Franklin and Allen utk",POS_ZUC,72783,10,12,POS_ZUC_72783
Dining,"Robinson, Conner and Parrish sqi",Fee_ZUT,70311,6,9,Fee_ZUT_70311
Logistics,"Smith, Silva and Leach mwj",Card_JGO,74135,2,18,Card_JGO_74135
Dining,Russell Group ghd,Wire_HJN,71778,12,11,Wire_HJN_71778
Healthcare,Williams Inc uci,Fee_QKA,73407,4,16,Fee_QKA_73407
Real Estate,"Khan, Moore and Richmond ted",Fee_QKA,73407,4,16,Fee_QKA_73407
Finance,Montoya-Parker lrh,ACH_YUU,67035,1,1,ACH_YUU_67035
Dining,Long-Brown mvg,Fee_ZUT,70311,6,9,Fee_ZUT_70311
Dining,Long-Brown mvg,Fee_ZUT,70311,6,9,Fee_ZUT_70311
Energy,Vaughan Group xaf,ACH_YUU,67035,1,1,ACH_YUU_67035
Logistics,Maynard-Frey ljv,POS_OEC,74402,8,20,POS_OEC_74402
Education,Baker-Cobb dki,Fee_QKA,75427,4,24,Fee_QKA_75427
Energy,Lozano-Moyer psu,POS_ZTL,67569,9,2,POS_ZTL_67569
Telecom,Smith-Hernandez gvg,Wire_HJN,71778,12,11,Wire_HJN_71778
Dining,Rush Group etx,POS_OEC,74402,8,20,POS_OEC_74402
Construction,Cooper-Avila ssk,POS_ZUC,69784,10,5,POS_ZUC_69784
Education,Waters Ltd ugq,ACH_YUU,67035,1,1,ACH_YUU_67035
Healthcare,Lopez Ltd bij,Wire_HJN,73382,12,15,Wire_HJN_73382
Education,"Burns, Russell and Wang xsr",Fee_RDT,72921,5,13,Fee_RDT_72921
Dining,"Fernandez, Pugh and Escobar xcf",ACH_XEY,75996,0,26,ACH_XEY_75996
Energy,Payne-Doyle pwa,POS_ZUC,72783,10,12,POS_ZUC_72783
Construction,Burke Inc cus,Fee_QAN,70240,3,8,Fee_QAN_70240
Finance,Sanchez-Singh ryb,Fee_QKA,73407,4,16,Fee_QKA_73407
Finance,Ruiz and Sons yiw,Fee_QKA,73407,4,16,Fee_QKA_73407
Logistics,"Vargas, Wilson and Casey kfc",Fee_QAN,70240,3,8,Fee_QAN_70240
Logistics,Johnson-Esparza qcn,Fee_RDT,72921,5,13,Fee_RDT_72921
Real Estate,Wilson PLC ooz,Fee_QKA,75427,4,24,Fee_QKA_75427
Education,"Price, Glenn and Benson whm",Fee_QKA,73407,4,16,Fee_QKA_73407
Logistics,Fischer PLC wam,Fee_ZUT,66454,6,0,Fee_ZUT_66454
Finance,Page Ltd idz,POS_ZTL,74271,9,19,POS_ZTL_74271
Real Estate,"Bright, Hodges and Diaz kwk",POS_ZUC,69787,10,6,POS_ZUC_69787
Education,Mcgee PLC hel,POS_OEC,73382,8,15,POS_OEC_73382
Dining,Carroll-Tyler heg,POS_OEC,73382,8,15,POS_OEC_73382
Logistics,Mclean-Santiago vcm,Fee_QAN,70240,3,8,Fee_QAN_70240
Telecom,White-Jenkins wdz,Fee_QAN,71290,3,10,Fee_QAN_71290
Healthcare,"Peters, Mitchell and Smith utd",POS_FPA,72783,7,12,POS_FPA_72783
Logistics,"Vang, Velez and Anderson ach",POS_ZUC,69787,10,6,POS_ZUC_69787
Construction,Cox Ltd gqy,POS_ZUC,72783,10,12,POS_ZUC_72783
Construction,Frank and Sons njo,POS_ZUC,69784,10,5,POS_ZUC_69784
Telecom,Smith-Hernandez gvg,Wire_HJN,71778,12,11,Wire_HJN_71778
Dining,Brown-Brady ary,POS_ZUC,74775,10,22,POS_ZUC_74775
Energy,Rowe Inc imv,POS_OEC,74402,8,20,POS_OEC_74402
Education,West-Haas ken,POS_FPA,70003,7,7,POS_FPA_70003
Telecom,"Underwood, Hicks and Howard tai",Fee_QAN,71290,3,10,Fee_QAN_71290
Telecom,Smith Ltd vqt,POS_OEC,74402,8,20,POS_OEC_74402
Healthcare,Chan Group fxy,POS_ZTL,74271,9,19,POS_ZTL_74271
Dining,Young-Hunter tce,Fee_RDT,72921,5,13,Fee_RDT_72921
Logistics,Maynard-Frey ljv,POS_OEC,74402,8,20,POS_OEC_74402
Energy,Payne-Doyle pwa,POS_ZUC,72783,10,12,POS_ZUC_72783
Construction,Smith-Stewart xgy,Fee_QAN,71290,3,10,Fee_QAN_71290
Dining,Williams and Sons apt,POS_FPA,70003,7,7,POS_FPA_70003
Logistics,Wyatt PLC gjs,Card_JGO,74135,2,18,Card_JGO_74135
Dining,Taylor-Friedman skp,POS_OEC,74005,8,17,POS_OEC_74005
Dining,Brown-Brady ary,POS_ZUC,74775,10,22,POS_ZUC_74775
Real Estate,"Joyce, Richardson and Hodge kjx",Card_JGO,74581,2,21,Card_JGO_74581
Healthcare,Lopez Ltd bij,Wire_HJN,73382,12,15,Wire_HJN_73382
Logistics,Johnson-Myers tbu,POS_ZTL,74271,9,19,POS_ZTL_74271
Real Estate,Smith PLC csa,Wire_HJN,73382,12,15,Wire_HJN_73382
Telecom,"Green, Crawford and Macias wog",POS_OEC,74402,8,20,POS_OEC_74402
Construction,"Smith, Heath and Sanders jxd",POS_ZUC,72783,10,12,POS_ZUC_72783
Logistics,"Anderson, Kaufman and Fox hwo",Fee_QKA,75191,4,23,Fee_QKA_75191
Telecom,"Little, Rose and Jensen vke",Card_JGO,74135,2,18,Card_JGO_74135
Logistics,Johnson-Esparza qcn,Fee_RDT,72921,5,13,Fee_RDT_72921
Finance,"Lynch, Price and Fisher awe",Fee_QAN,70240,3,8,Fee_QAN_70240
Finance,Diaz-Castillo dlh,Fee_RDT,72921,5,13,Fee_RDT_72921
Construction,Tran-Williams nnz,POS_ZUC,69784,10,5,POS_ZUC_69784
Dining,"Jenkins, Jensen and Stokes dtg",POS_ZTL,74271,9,19,POS_ZTL_74271
Real Estate,Lopez and Sons omd,POS_ZTL,67569,9,2,POS_ZTL_67569
Dining,Williams and Sons apt,POS_FPA,70003,7,7,POS_FPA_70003
Real Estate,"Munoz, Frye and Mitchell egr",Fee_QKA,75427,4,24,Fee_QKA_75427
Telecom,"Beltran, Miller and Frazier mno",POS_ZTL,67569,9,2,POS_ZTL_67569
Construction,Gonzalez and Sons wwu,Wire_HJN,71778,12,11,Wire_HJN_71778
Construction,Sherman-Moore bpf,ACH_XEY,75996,0,26,ACH_XEY_75996
Construction,"Nguyen, Ware and Osborne rev",POS_ZUC,74775,10,22,POS_ZUC_74775
Energy,Hensley-Bond fuu,Fee_ZUT,66454,6,0,Fee_ZUT_66454
Healthcare,Johnson-Palmer wii,Fee_ZUT,66454,6,0,Fee_ZUT_66454
Construction,Burns Inc ajj,Card_JGO,74581,2,21,Card_JGO_74581
Finance,Robertson-Little gmt,POS_FPA,70003,7,7,POS_FPA_70003
Logistics,Clark Ltd gjd,POS_FPA,70003,7,7,POS_FPA_70003
Logistics,"Colon, Gilbert and Parker mug",ACH_YUU,68064,1,4,ACH_YUU_68064
Energy,Jones-Jackson brk,Fee_ZUT,66454,6,0,Fee_ZUT_66454
Real Estate,Long-Fields tvf,Card_JGO,74135,2,18,Card_JGO_74135
Logistics,Oliver-Foley htc,Fee_QAN,71290,3,10,Fee_QAN_71290
Construction,Crawford Ltd kiz,POS_ZTL,67569,9,2,POS_ZTL_67569
Education,Mata and Sons kue,Card_JGO,74581,2,21,Card_JGO_74581
Education,"Robinson, Wong and Rodriguez bzn",Fee_QKA,73407,4,16,Fee_QKA_73407
Education,"Gordon, Anderson and Hodge nha",Card_JGO,74135,2,18,Card_JGO_74135
Real Estate,Wilson PLC ooz,Fee_QKA,75427,4,24,Fee_QKA_75427
Telecom,Mueller-Barnes dvo,POS_OEC,73382,8,15,POS_OEC_73382
Education,West-Haas ken,POS_FPA,70003,7,7,POS_FPA_70003
Logistics,Brennan-Martinez mez,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Healthcare,Gamble-Juarez qwu,Fee_QKA,75191,4,23,Fee_QKA_75191
Finance,Adams-Peterson lxp,Card_JGO,74135,2,18,Card_JGO_74135
Finance,Ryan-Murray ygi,POS_OEC,74402,8,20,POS_OEC_74402
Dining,Farrell Inc hiw,POS_OEC,74005,8,17,POS_OEC_74005
Telecom,Mueller-Barnes dvo,POS_OEC,73382,8,15,POS_OEC_73382
Dining,Taylor Ltd lmw,Card_JGO,74581,2,21,Card_JGO_74581
Finance,"Davis, Watson and Carr hzk",POS_ZTL,67569,9,2,POS_ZTL_67569
Energy,Howard Group fti,POS_ZTL,67569,9,2,POS_ZTL_67569
Education,Elliott-Gonzales nax,Fee_QKA,75191,4,23,Fee_QKA_75191
Construction,Lowery Group wxv,Fee_RDT,72921,5,13,Fee_RDT_72921
Construction,Frank and Sons njo,POS_ZUC,69784,10,5,POS_ZUC_69784
Logistics,"Rogers, Evans and Pearson hrv",POS_ZUC,69784,10,5,POS_ZUC_69784
Telecom,"Morales, Bridges and Dyer ipl",POS_FPA,70003,7,7,POS_FPA_70003
Energy,Kelly Group kyn,POS_ZUC,72783,10,12,POS_ZUC_72783
Construction,Walker Inc nli,POS_ZUC,72783,10,12,POS_ZUC_72783
Dining,"Fernandez, Pugh and Escobar xcf",ACH_XEY,75996,0,26,ACH_XEY_75996
Healthcare,"Peters, Mitchell and Smith utd",POS_FPA,72783,7,12,POS_FPA_72783
Dining,Russell Group ghd,Wire_HJN,71778,12,11,Wire_HJN_71778
Energy,Adams-Alvarado tgl,Wire_HJN,71778,12,11,Wire_HJN_71778
Finance,"Sanchez, Estrada and Tucker vpt",POS_OEC,73382,8,15,POS_OEC_73382
Construction,Crawford Ltd kiz,POS_ZTL,67569,9,2,POS_ZTL_67569
Telecom,Hubbard-Thompson ehk,Fee_RDT,72921,5,13,Fee_RDT_72921
Real Estate,Ortiz-Smith utk,POS_ZUC,69787,10,6,POS_ZUC_69787
Dining,"Smith, Leonard and Harris mnz",Wire_DPU,67903,11,3,Wire_DPU_67903
Telecom,Matthews Group izk,POS_OEC,74005,8,17,POS_OEC_74005
Real Estate,Sanchez-Wood hqv,Fee_QAN,73000,3,14,Fee_QAN_73000
Healthcare,"Matthews, Watkins and Greene iel",POS_OEC,74402,8,20,POS_OEC_74402
Real Estate,"Richard, Larson and Finley ibk",Fee_QAN,73000,3,14,Fee_QAN_73000
Telecom,Randall-Lee rsi,POS_ZTL,74271,9,19,POS_ZTL_74271
Healthcare,Casey PLC rrq,Fee_ZUT,70311,6,9,Fee_ZUT_70311
Logistics,"Hunter, Rodriguez and Griffin ztx",Card_JGO,74135,2,18,Card_JGO_74135
Telecom,"Phillips, Stone and Brown bgs",Wire_DPU,67903,11,3,Wire_DPU_67903
Dining,May LLC tuj,Fee_QKA,75427,4,24,Fee_QKA_75427
Construction,"Johnson, Russo and Blair jhw",POS_ZTL,74271,9,19,POS_ZTL_74271
Dining,"Fernandez, Pugh and Escobar xcf",ACH_XEY,75996,0,26,ACH_XEY_75996
Real Estate,Becker and Sons wcb,POS_ZUC,69787,10,6,POS_ZUC_69787
Telecom,Smith-Hernandez gvg,Wire_HJN,71778,12,11,Wire_HJN_71778
Healthcare,Smith LLC btr,POS_FPA,70003,7,7,POS_FPA_70003
Logistics,Clark Ltd gjd,POS_FPA,70003,7,7,POS_FPA_70003
Dining,Taylor-Friedman skp,POS_OEC,74005,8,17,POS_OEC_74005
Construction,Hansen-Burns psu,POS_FPA,72783,7,12,POS_FPA_72783
Dining,Short-Lee ddj,POS_FPA,70003,7,7,POS_FPA_70003
Telecom,Cohen-Gibson ibx,Fee_QAN,70240,3,8,Fee_QAN_70240
Telecom,Williamson Inc ggs,Card_JGO,74135,2,18,Card_JGO_74135
Dining,Carroll-Tyler heg,POS_OEC,73382,8,15,POS_OEC_73382
Telecom,"Hill, Williams and Wallace ndg",Fee_QKA,75191,4,23,Fee_QKA_75191
Energy,Mann Inc tej,POS_ZUC,74775,10,22,POS_ZUC_74775
Real Estate,Hall-Johnston rsy,POS_ZUC,69787,10,6,POS_ZUC_69787
Education,Torres-Brown ihk,Wire_HJN,71778,12,11,Wire_HJN_71778
Real Estate,Cole and Sons bpv,Card_JGO,74581,2,21,Card_JGO_74581
Finance,Mckinney Group wsk,POS_OEC,74402,8,20,POS_OEC_74402
Telecom,Campbell-Lopez lmv,POS_ZUC,74775,10,22,POS_ZUC_74775
Healthcare,Jones and Sons hil,Wire_DPU,67903,11,3,Wire_DPU_67903
Finance,Ross PLC rof,Fee_QKA,75427,4,24,Fee_QKA_75427
Education,Jordan PLC cay,POS_FPA,70003,7,7,POS_FPA_70003
Healthcare,"Horn, Lopez and Rodriguez wvy",POS_ZUC,74775,10,22,POS_ZUC_74775
Real Estate,Montgomery-Hughes arw,POS_OEC,74402,8,20,POS_OEC_74402
Telecom,"Price, Evans and Waters nxi",POS_ZUC,69787,10,6,POS_ZUC_69787
Telecom,Smith Ltd vqt,POS_OEC,74402,8,20,POS_OEC_74402
Real Estate,Fleming LLC dsr,ACH_YUU,67035,1,1,ACH_YUU_67035
Finance,Fischer and Sons ike,Fee_QKA,75191,4,23,Fee_QKA_75191
Education,White Ltd owy,POS_ZTL,73407,9,16,POS_ZTL_73407
Real Estate,"Wright, Luna and Henry wur",Wire_HJN,71778,12,11,Wire_HJN_71778
Finance,Montoya-Parker lrh,ACH_YUU,67035,1,1,ACH_YUU_67035
Real Estate,Francis-Collins xss,Fee_QKA,75191,4,23,Fee_QKA_75191
Finance,Mata Group zyh,Card_JGO,74135,2,18,Card_JGO_74135
Energy,"Smith, Browning and Best dkq",POS_ZTL,67569,9,2,POS_ZTL_67569
Telecom,Morales-George gyh,POS_ZTL,73407,9,16,POS_ZTL_73407
Telecom,Jones-Burnett lks,POS_ZTL,67569,9,2,POS_ZTL_67569
Real Estate,"Munoz, Frye and Mitchell egr",Fee_QKA,75427,4,24,Fee_QKA_75427
Dining,Mcgrath-Estrada ojj,POS_ZTL,74271,9,19,POS_ZTL_74271
Real Estate,"Nelson, Johnson and Anthony wvj",POS_ZUC,72783,10,12,POS_ZUC_72783
Logistics,"Smith, Silva and Leach mwj",Card_JGO,74135,2,18,Card_JGO_74135
Logistics,Lewis-Hubbard abb,POS_ZTL,74271,9,19,POS_ZTL_74271
Telecom,Jones-Burnett lks,POS_ZTL,67569,9,2,POS_ZTL_67569
Energy,Jones-Robinson obt,POS_ZUC,74775,10,22,POS_ZUC_74775
Dining,Curry and Sons foe,Fee_ZUT,66454,6,0,Fee_ZUT_66454
Education,Smith Group iwo,Fee_QKA,73407,4,16,Fee_QKA_73407
Energy,Gordon Ltd dhw,Wire_HJN,73382,12,15,Wire_HJN_73382
Education,"Scott, Flores and Todd pfa",POS_OEC,74402,8,20,POS_OEC_74402
Finance,"Koch, Perry and Flores lwy",ACH_YUU,67035,1,1,ACH_YUU_67035
Telecom,"Phillips, Henry and Cruz wxk",POS_ZUC,74775,10,22,POS_ZUC_74775
Finance,Singleton-Willis hhe,POS_FPA,70003,7,7,POS_FPA_70003
Real Estate,Silva Ltd vpx,POS_ZUC,69787,10,6,POS_ZUC_69787
Education,"Burns, Russell and Wang xsr",Fee_RDT,72921,5,13,Fee_RDT_72921
Education,"Price, Glenn and Benson whm",Fee_QKA,73407,4,16,Fee_QKA_73407
Construction,Peterson PLC qyd,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Finance,Montoya-Parker lrh,ACH_YUU,67035,1,1,ACH_YUU_67035
Dining,Thomas Inc mor,POS_ZTL,67569,9,2,POS_ZTL_67569
Dining,Gomez-Wright jkl,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Energy,"Rowland, Johnson and Bennett ylc",Fee_RDT,72921,5,13,Fee_RDT_72921
Real Estate,"Wilson, Bush and Alvarez pkd",POS_ZUC,72783,10,12,POS_ZUC_72783
Real Estate,"Bright, Hodges and Diaz kwk",POS_ZUC,69787,10,6,POS_ZUC_69787
Telecom,Smith Ltd vqt,POS_OEC,74402,8,20,POS_OEC_74402
Construction,Walker Inc nli,POS_ZUC,72783,10,12,POS_ZUC_72783
Real Estate,Ortiz-Smith utk,POS_ZUC,69787,10,6,POS_ZUC_69787
Logistics,"Smith, Silva and Leach mwj",Card_JGO,74135,2,18,Card_JGO_74135
Construction,"Smith, Heath and Sanders jxd",POS_ZUC,72783,10,12,POS_ZUC_72783
Real Estate,"Miller, Romero and Chandler bmp",Card_JGO,74135,2,18,Card_JGO_74135
Finance,"Frank, Dawson and Graham lrt",Wire_DPU,67903,11,3,Wire_DPU_67903
Construction,Lowery Group wxv,Fee_RDT,72921,5,13,Fee_RDT_72921
Finance,"Wilkinson, Peterson and Thompson wfe",POS_OEC,74005,8,17,POS_OEC_74005
Telecom,"Phillips, Stone and Brown bgs",Wire_DPU,67903,11,3,Wire_DPU_67903
Finance,"Lynch, Price and Fisher awe",Fee_QAN,70240,3,8,Fee_QAN_70240
Energy,White and Sons ids,Wire_DPU,67903,11,3,Wire_DPU_67903
Education,Nelson-Richardson fyw,POS_OEC,73382,8,15,POS_OEC_73382
Telecom,Cohen-Gibson ibx,Fee_QAN,70240,3,8,Fee_QAN_70240
Real Estate,Valdez-Smith dna,Fee_QAN,70240,3,8,Fee_QAN_70240
Finance,Moyer Ltd lvx,POS_ZUC,69784,10,5,POS_ZUC_69784
Logistics,Norris LLC otr,Card_JGO,74135,2,18,Card_JGO_74135
Dining,Farrell Inc hiw,POS_OEC,74005,8,17,POS_OEC_74005
Education,Waters Ltd ugq,ACH_YUU,67035,1,1,ACH_YUU_67035
Construction,Brown LLC rzc,Fee_QKA,75427,4,24,Fee_QKA_75427
Real Estate,Sanchez-Wood hqv,Fee_QAN,73000,3,14,Fee_QAN_73000
Real Estate,"Khan, Moore and Richmond ted",Fee_QKA,73407,4,16,Fee_QKA_73407
Finance,Evans and Sons dlx,Wire_DPU,67903,11,3,Wire_DPU_67903
Education,Flores Inc dvq,Card_JGO,74581,2,21,Card_JGO_74581
Energy,"Green, Lee and Branch rln",ACH_XEY,75996,0,26,ACH_XEY_75996
Real Estate,"Bright, Hodges and Diaz kwk",POS_ZUC,69787,10,6,POS_ZUC_69787
Construction,Sharp Inc cyo,POS_OEC,74005,8,17,POS_OEC_74005
Energy,Perez Group wkt,POS_ZUC,72783,10,12,POS_ZUC_72783
Energy,Jefferson Ltd vin,POS_OEC,74402,8,20,POS_OEC_74402
Construction,Golden PLC xls,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Real Estate,Hicks-Bishop rmt,POS_FPA,72783,7,12,POS_FPA_72783
Education,"Russell, Mclean and Salazar awb",POS_ZUC,74775,10,22,POS_ZUC_74775
Real Estate,Silva Ltd vpx,POS_ZUC,69787,10,6,POS_ZUC_69787
Real Estate,Baxter-Conrad dbo,POS_ZUC,74775,10,22,POS_ZUC_74775
Real Estate,Smith LLC xzr,ACH_YUU,68064,1,4,ACH_YUU_68064
Real Estate,Ortiz-Smith utk,POS_ZUC,69787,10,6,POS_ZUC_69787
Construction,Peterson PLC qyd,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Energy,White and Sons ids,Wire_DPU,67903,11,3,Wire_DPU_67903
Logistics,Maynard-Frey ljv,POS_OEC,74402,8,20,POS_OEC_74402
Real Estate,Garcia-James saz,Fee_RDT,72921,5,13,Fee_RDT_72921
Education,"Caldwell, Austin and Arnold bek",Fee_QKA,75191,4,23,Fee_QKA_75191
Logistics,"Cameron, Cabrera and Guzman ymd",Fee_RDT,72921,5,13,Fee_RDT_72921
Real Estate,Torres Inc lja,Fee_ZUT,66454,6,0,Fee_ZUT_66454
Dining,Oconnor-Clark pdd,POS_ZTL,67569,9,2,POS_ZTL_67569
Dining,Rush Group etx,POS_OEC,74402,8,20,POS_OEC_74402
Healthcare,Doyle Inc kcf,Fee_QKA,73407,4,16,Fee_QKA_73407
Logistics,Wagner PLC ont,POS_ZUC,74775,10,22,POS_ZUC_74775
Real Estate,"Mills, Brock and Austin lkx",ACH_YUU,67035,1,1,ACH_YUU_67035
Logistics,Clark-Deleon oqs,POS_ZUC,72783,10,12,POS_ZUC_72783
Energy,Howard Group fti,POS_ZTL,67569,9,2,POS_ZTL_67569
Energy,Douglas-Chapman yxx,Wire_HJN,73382,12,15,Wire_HJN_73382
Dining,Brown-Brady ary,POS_ZUC,74775,10,22,POS_ZUC_74775
Energy,Payne-Doyle pwa,POS_ZUC,72783,10,12,POS_ZUC_72783
Logistics,"Vang, Velez and Anderson ach",POS_ZUC,69787,10,6,POS_ZUC_69787
Finance,Ruiz and Sons yiw,Fee_QKA,73407,4,16,Fee_QKA_73407
Real Estate,Sanchez-Wood hqv,Fee_QAN,73000,3,14,Fee_QAN_73000
Real Estate,"Johnson, Wu and Terry tti",POS_FPA,70003,7,7,POS_FPA_70003
Healthcare,"Horn, Lopez and Rodriguez wvy",POS_ZUC,74775,10,22,POS_ZUC_74775
Telecom,"Morris, Parrish and Buck yny",Fee_QAN,71290,3,10,Fee_QAN_71290
Energy,Jones-Robinson obt,POS_ZUC,74775,10,22,POS_ZUC_74775
Education,Hall-Smith apw,ACH_XEY,75996,0,26,ACH_XEY_75996
Real Estate,Harding-Hernandez bcw,Fee_ZUT,66454,6,0,Fee_ZUT_66454
Telecom,"Beltran, Miller and Frazier mno",POS_ZTL,67569,9,2,POS_ZTL_67569
Construction,Sanchez-Atkins plq,Card_JGO,74135,2,18,Card_JGO_74135
Healthcare,"Hanson, Brown and Wheeler alu",POS_ZUC,69787,10,6,POS_ZUC_69787
Real Estate,Harding-Hernandez bcw,Fee_ZUT,66454,6,0,Fee_ZUT_66454
Energy,Lozano-Moyer psu,POS_ZTL,67569,9,2,POS_ZTL_67569
Education,"Moore, Conway and Bradley pln",POS_OEC,74402,8,20,POS_OEC_74402
Logistics,"Pittman, Pineda and Yu scv",Fee_QAN,70240,3,8,Fee_QAN_70240
Dining,"Ortiz, Hamilton and Ford ram",Fee_QKA,75191,4,23,Fee_QKA_75191
Telecom,Matthews Group izk,POS_OEC,74005,8,17,POS_OEC_74005
Real Estate,Johnson Inc sfq,Card_JGO,74135,2,18,Card_JGO_74135
Healthcare,Gomez-Turner yhk,POS_FPA,70003,7,7,POS_FPA_70003
Telecom,"Ellison, Wong and Lopez gea",ACH_YUU,68064,1,4,ACH_YUU_68064
Finance,"Davis, Watson and Carr hzk",POS_ZTL,67569,9,2,POS_ZTL_67569
Finance,"Sanchez, Estrada and Tucker vpt",POS_OEC,73382,8,15,POS_OEC_73382
Logistics,Mclean-Santiago vcm,Fee_QAN,70240,3,8,Fee_QAN_70240
Finance,Diaz-Castillo dlh,Fee_RDT,72921,5,13,Fee_RDT_72921
Real Estate,Ortiz-Berry xkg,Fee_ZUT,75987,6,25,Fee_ZUT_75987
Energy,Rose Group rxm,ACH_XEY,75996,0,26,ACH_XEY_75996
Energy,Ray-Roberts apf,Wire_HJN,73382,12,15,Wire_HJN_73382
Education,Mata and Sons kue,Card_JGO,74581,2,21,Card_JGO_74581
Healthcare,"Hanson, Brown and Wheeler alu",POS_ZUC,69787,10,6,POS_ZUC_69787
Finance,"Henderson, Rodriguez and Perry dbu",Fee_QAN,73000,3,14,Fee_QAN_73000
Construction,Kim-Greer ofr,POS_FPA,70003,7,7,POS_FPA_70003
Real Estate,"Johnson, Harrison and Henderson ngv",POS_ZTL,67569,9,2,POS_ZTL_67569
Dining,Odonnell PLC kgp,POS_ZUC,74775,10,22,POS_ZUC_74775
Logistics,Johnson-Myers tbu,POS_ZTL,74271,9,19,POS_ZTL_74271
Real Estate,Wilson PLC ooz,Fee_QKA,75427,4,24,Fee_QKA_75427
Healthcare,Hunter-Maldonado vhq,Fee_QKA,75191,4,23,Fee_QKA_75191
Telecom,"Price, Evans and Waters nxi",POS_ZUC,69787,10,6,POS_ZUC_69787
Finance,Ross PLC rof,Fee_QKA,75427,4,24,Fee_QKA_75427
Finance,Santana Inc svq,Fee_RDT,72921,5,13,Fee_RDT_72921
Energy,Perry-Dudley zki,POS_OEC,73382,8,15,POS_OEC_73382
Education,Flores Inc dvq,Card_JGO,74581,2,21,Card_JGO_74581
Real Estate,Torres Inc lja,Fee_ZUT,66454,6,0,Fee_ZUT_66454
Education,"Burns, Russell and Wang xsr",Fee_RDT,72921,5,13,Fee_RDT_72921
Dining,"Barnett, Mcdaniel and Duncan oet",POS_FPA,70003,7,7,POS_FPA_70003
Dining,Curry and Sons foe,Fee_ZUT,66454,6,0,Fee_ZUT_66454
Energy,Jackson Inc rqo,POS_OEC,74005,8,17,POS_OEC_74005
Healthcare,Jones and Sons hil,Wire_DPU,67903,11,3,Wire_DPU_67903
Real Estate,Cortez-Lopez nvz,Fee_QKA,75191,4,23,Fee_QKA_75191
Energy,Ritter PLC die,Fee_QKA,75427,4,24,Fee_QKA_75427
Education,Kirby Ltd bik,Fee_QAN,73000,3,14,Fee_QAN_73000
Finance,Mcgee Ltd kph,POS_OEC,73382,8,15,POS_OEC_73382
Energy,"Oconnell, Booth and Phillips cyb",POS_FPA,72783,7,12,POS_FPA_72783
Dining,Stone-Daniels udb,POS_ZUC,74775,10,22,POS_ZUC_74775
Education,Morris-Stein tme,Fee_QAN,70240,3,8,Fee_QAN_70240
Energy,Jones-Jackson brk,Fee_ZUT,66454,6,0,Fee_ZUT_66454
Telecom,Smith-Hernandez gvg,Wire_HJN,71778,12,11,Wire_HJN_71778
Energy,Thompson and Sons hdq,Wire_HJN,71778,12,11,Wire_HJN_71778
Logistics,"Watson, Ferrell and Smith cbf",ACH_YUU,68064,1,4,ACH_YUU_68064
Finance,Singleton-Willis hhe,POS_FPA,70003,7,7,POS_FPA_70003
Energy,Griffin-Davis xtr,Fee_QKA,75427,4,24,Fee_QKA_75427
Construction,Hansen-Burns psu,POS_FPA,72783,7,12,POS_FPA_72783
Logistics,Brennan-Martinez mez,Fee_ZUT,75987,6,25,Fee_ZUT_75987
