merchant_group,merchant_name,cc_type,cc_code,cc_type_id,cc_code_id,stratify_col
Education,"Mcconnell, Franklin and Long dws",POS_SNH,20041,6,0,POS_SNH_20041
Finance,Murphy-Gillespie iej,POS_SNH,27628,6,19,POS_SNH_27628
Construction,Jensen PLC epq,ACH_CPG,22342,0,3,ACH_CPG_22342
Construction,Gilmore and Sons qgs,Auto_UNU,20636,2,1,Auto_UNU_20636
Telecom,"Franklin, Hudson and Diaz qrc",Auto_NXC,24965,1,11,Auto_NXC_24965
Healthcare,"Williams, Lewis and Patterson jzb",POS_SNH,24334,6,9,POS_SNH_24334
Telecom,"Gay, Bird and Rogers atb",Transfer_EQV,28867,8,21,Transfer_EQV_28867
Telecom,Norman-Petersen ply,POS_JAR,25936,5,14,POS_JAR_25936
Software,"Cohen, Martinez and Ross dbf",POS_JAR,27257,5,17,POS_JAR_27257
Education,Farley-Vaughan gxg,POS_JAR,25936,5,14,POS_JAR_25936
Telecom,Thomas-Rodriguez ojb,Auto_NXC,24965,1,11,Auto_NXC_24965
Education,Rogers-Gay pgn,Auto_NXC,23883,1,8,Auto_NXC_23883
Education,Coffey and Sons zpn,Auto_YDJ,26462,3,16,Auto_YDJ_26462
Healthcare,"Villanueva, James and Bernard jrt",POS_TYB,22489,7,4,POS_TYB_22489
Finance,Saunders and Sons ymn,Auto_YDJ,22489,3,4,Auto_YDJ_22489
Healthcare,King-Galloway kfc,POS_TYB,22489,7,4,POS_TYB_22489
Travel,"French, Rogers and Williams ixj",Auto_YDJ,26462,3,16,Auto_YDJ_26462
Software,Kirk-Tapia krb,POS_TYB,25337,7,13,POS_TYB_25337
Education,"Gray, Williams and Daniels amy",Fee_FPI,24453,4,10,Fee_FPI_24453
Telecom,Mcgrath-Brewer jkw,POS_TYB,22489,7,4,POS_TYB_22489
Consulting,"Martinez, Hoover and Park cqe",Auto_NXC,23883,1,8,Auto_NXC_23883
Consulting,Irwin-Henderson dyv,Transfer_GOO,21070,9,2,Transfer_GOO_21070
Consulting,Wiggins LLC rhh,Wire_GZU,28996,10,22,Wire_GZU_28996
Construction,"Hodges, Jarvis and Nelson qjt",Fee_FPI,26002,4,15,Fee_FPI_26002
Software,Foster and Sons vcq,ACH_CPG,23588,0,5,ACH_CPG_23588
Education,Franco Group tbw,Auto_NXC,24334,1,9,Auto_NXC_24334
Education,Anderson-Phillips uil,Auto_NXC,24334,1,9,Auto_NXC_24334
Dining,"Dunn, Collins and Baird fcs",ACH_CPG,22342,0,3,ACH_CPG_22342
Dining,Gallegos and Sons fsi,POS_SNH,29182,6,23,POS_SNH_29182
Construction,Morris-Brady xji,Auto_YDJ,26462,3,16,Auto_YDJ_26462
Construction,"Collins, Kelly and Ponce aut",Wire_ZYW,27619,11,18,Wire_ZYW_27619
Manufacturing,Hatfield Inc cnb,Fee_FPI,24453,4,10,Fee_FPI_24453
Education,Perez and Sons tbc,Wire_GZU,23588,10,5,Wire_GZU_23588
Telecom,"Franklin, Hudson and Diaz qrc",Auto_NXC,24965,1,11,Auto_NXC_24965
Construction,Sanchez-Lowe onl,Auto_UNU,20636,2,1,Auto_UNU_20636
Finance,Mcgee-Stephenson euh,POS_JAR,27805,5,20,POS_JAR_27805
Software,"Sanchez, Benson and Torres fel",POS_SNH,20041,6,0,POS_SNH_20041
Construction,Thomas-Williams sfx,POS_TYB,29810,7,24,POS_TYB_29810
Dining,Knapp Group xtj,Fee_FPI,26002,4,15,Fee_FPI_26002
Manufacturing,Murray Inc blf,POS_SNH,20041,6,0,POS_SNH_20041
Manufacturing,Ortiz-Morris sum,POS_JAR,25936,5,14,POS_JAR_25936
Dining,Dixon PLC yxf,Wire_GZU,28996,10,22,Wire_GZU_28996
Manufacturing,Boone-Scott crx,POS_SNH,29182,6,23,POS_SNH_29182
Telecom,Ross-Dixon xxg,Wire_GZU,23588,10,5,Wire_GZU_23588
Software,Wallace-Gilbert qfu,ACH_CPG,22342,0,3,ACH_CPG_22342
Manufacturing,"Carroll, Johnson and Colon xvv",POS_SNH,27628,6,19,POS_SNH_27628
Education,"Hughes, Martin and Garcia jog",Auto_NXC,24965,1,11,Auto_NXC_24965
Software,Morris Group mcp,Wire_GZU,28996,10,22,Wire_GZU_28996
Construction,"Jones, Johnson and James jod",Transfer_GOO,21070,9,2,Transfer_GOO_21070
Healthcare,"Fowler, Grant and Kirby hgx",Auto_UNU,20636,2,1,Auto_UNU_20636
Education,Andrade and Sons zgf,Fee_FPI,26002,4,15,Fee_FPI_26002
Finance,"Miller, West and Martinez tie",Auto_NXC,23883,1,8,Auto_NXC_23883
Manufacturing,"Fields, Garcia and Turner tvv",Auto_YDJ,22489,3,4,Auto_YDJ_22489
Healthcare,"Hall, Sharp and Holloway kkx",Fee_FPI,24453,4,10,Fee_FPI_24453
Manufacturing,Johnson-Roy utu,Wire_ZYW,27619,11,18,Wire_ZYW_27619
Dining,Drake-Sanders dil,Transfer_GOO,21070,9,2,Transfer_GOO_21070
Consulting,"Patterson, Sweeney and Shepard zpt",Fee_FPI,24453,4,10,Fee_FPI_24453
Dining,Drake-Sanders dil,Transfer_GOO,21070,9,2,Transfer_GOO_21070
Healthcare,Morton-Duncan jkb,POS_TYB,27805,7,20,POS_TYB_27805
Manufacturing,Palmer PLC tcw,Transfer_GOO,21070,9,2,Transfer_GOO_21070
Healthcare,Arroyo-Fisher kgz,ACH_CPG,23588,0,5,ACH_CPG_23588
Telecom,"Walter, Mcpherson and Spencer zur",Fee_FPI,24453,4,10,Fee_FPI_24453
Telecom,"Miller, Anderson and Jenkins fwp",Wire_GZU,23588,10,5,Wire_GZU_23588
Consulting,"Jackson, Pacheco and Bird qtv",Wire_GZU,28996,10,22,Wire_GZU_28996
Healthcare,"Alexander, Christian and Mcdonald ciy",Auto_NXC,24965,1,11,Auto_NXC_24965
Telecom,"Gay, Bird and Rogers atb",Transfer_EQV,28867,8,21,Transfer_EQV_28867
Telecom,Lopez-Christian kom,POS_SNH,23701,6,6,POS_SNH_23701
Manufacturing,Jordan-Garcia juc,Auto_UNU,20636,2,1,Auto_UNU_20636
Healthcare,Wood-Spencer xoi,ACH_CPG,23588,0,5,ACH_CPG_23588
Software,Foster and Sons vcq,ACH_CPG,23588,0,5,ACH_CPG_23588
Finance,Kelley-Perry eju,Auto_YDJ,26462,3,16,Auto_YDJ_26462
Telecom,"Miller, Anderson and Jenkins fwp",Wire_GZU,23588,10,5,Wire_GZU_23588
Healthcare,Williams Group tgz,Transfer_EQV,28867,8,21,Transfer_EQV_28867
Education,Hart-James rxf,POS_TYB,27805,7,20,POS_TYB_27805
Manufacturing,"Fields, Garcia and Turner tvv",Auto_YDJ,22489,3,4,Auto_YDJ_22489
Finance,Smith Ltd nqp,Auto_NXC,24334,1,9,Auto_NXC_24334
Manufacturing,Wagner-Romero wvn,Auto_YDJ,26462,3,16,Auto_YDJ_26462
Construction,Davila LLC jme,Transfer_EQV,28867,8,21,Transfer_EQV_28867
Healthcare,"Reed, Stanley and Nelson yfo",Auto_UNU,20636,2,1,Auto_UNU_20636
Manufacturing,Boone-Scott crx,POS_SNH,29182,6,23,POS_SNH_29182
Software,Moore PLC hkt,POS_TYB,22489,7,4,POS_TYB_22489
Software,"Watson, Ford and Jones awo",Wire_GZU,28996,10,22,Wire_GZU_28996
Software,Harvey-Figueroa ppw,POS_TYB,25337,7,13,POS_TYB_25337
Dining,Wilkinson-Garrett zzp,Fee_FPI,24453,4,10,Fee_FPI_24453
Construction,Diaz-Lawson pkf,POS_SNH,27628,6,19,POS_SNH_27628
Telecom,Harris and Sons zrd,Auto_YDJ,22489,3,4,Auto_YDJ_22489
Finance,"Lopez, Silva and Clark rye",Fee_FPI,23814,4,7,Fee_FPI_23814
Construction,Ballard-Maddox dxi,POS_TYB,22489,7,4,POS_TYB_22489
Construction,"Reid, Scott and Powers vqr",Wire_GZU,28996,10,22,Wire_GZU_28996
Finance,Mcguire-Acevedo ivr,Wire_GZU,23588,10,5,Wire_GZU_23588
Construction,"Reid, Scott and Powers vqr",Wire_GZU,28996,10,22,Wire_GZU_28996
Healthcare,Arroyo-Fisher kgz,ACH_CPG,23588,0,5,ACH_CPG_23588
Construction,Dixon-Fernandez ysk,Transfer_EQV,28867,8,21,Transfer_EQV_28867
Education,"Patel, Crane and Thompson ljf",ACH_CPG,23588,0,5,ACH_CPG_23588
Finance,"Lopez, Ortiz and Frederick nnk",POS_SNH,27628,6,19,POS_SNH_27628
Consulting,Chung-Lin ekf,Transfer_EQV,28867,8,21,Transfer_EQV_28867
Software,Moore PLC hkt,POS_TYB,22489,7,4,POS_TYB_22489
Dining,Lewis Group ube,POS_JAR,25936,5,14,POS_JAR_25936
Consulting,Camacho PLC zuf,Fee_FPI,24453,4,10,Fee_FPI_24453
Finance,"Fletcher, Shelton and Perez iyb",POS_JAR,25936,5,14,POS_JAR_25936
Telecom,Thomas-Rodriguez ojb,Auto_NXC,24965,1,11,Auto_NXC_24965
Healthcare,Myers-Harris xqk,POS_JAR,27257,5,17,POS_JAR_27257
Healthcare,"Rogers, Shepherd and Martin kkb",POS_JAR,25936,5,14,POS_JAR_25936
Finance,Saunders and Sons ymn,Auto_YDJ,22489,3,4,Auto_YDJ_22489
Software,"Cohen, Martinez and Ross dbf",POS_JAR,27257,5,17,POS_JAR_27257
Travel,"Arnold, Estrada and Webb kfo",Transfer_EQV,23883,8,8,Transfer_EQV_23883
Telecom,Mcclure Ltd kbd,Auto_NXC,24334,1,9,Auto_NXC_24334
Manufacturing,Molina-Massey dix,Auto_YDJ,26462,3,16,Auto_YDJ_26462
Software,Richardson PLC juo,POS_JAR,27805,5,20,POS_JAR_27805
Telecom,Ryan LLC yvg,POS_SNH,20041,6,0,POS_SNH_20041
Consulting,"Martinez, Holland and Lewis pyc",POS_SNH,23701,6,6,POS_SNH_23701
Software,Walters Group pmd,Fee_FPI,23814,4,7,Fee_FPI_23814
Software,Walters Group pmd,Fee_FPI,23814,4,7,Fee_FPI_23814
Finance,Riddle-Clark yqq,Fee_FPI,26002,4,15,Fee_FPI_26002
Construction,"Lee, Rodriguez and Erickson brc",POS_SNH,27628,6,19,POS_SNH_27628
Healthcare,Martinez PLC bwz,Fee_FPI,24453,4,10,Fee_FPI_24453
Consulting,Camacho PLC zuf,Fee_FPI,24453,4,10,Fee_FPI_24453
Telecom,Thomas LLC pjl,Fee_FPI,24453,4,10,Fee_FPI_24453
Consulting,Summers-Cox uxj,POS_JAR,25936,5,14,POS_JAR_25936
Dining,Benitez-Murphy ciq,POS_SNH,23701,6,6,POS_SNH_23701
Dining,"Harper, Harris and Wright ftm",POS_TYB,29810,7,24,POS_TYB_29810
Software,Morris Group mcp,Wire_GZU,28996,10,22,Wire_GZU_28996
Education,Myers Inc rqf,Transfer_EQV,23883,8,8,Transfer_EQV_23883
Construction,Wilson PLC pum,Auto_NXC,23883,1,8,Auto_NXC_23883
Consulting,"Tapia, Gutierrez and Brewer ckp",Auto_YDJ,26462,3,16,Auto_YDJ_26462
Consulting,"Preston, Singh and Williams iwv",Auto_NXC,23883,1,8,Auto_NXC_23883
Dining,Walters Group ald,POS_JAR,27805,5,20,POS_JAR_27805
Manufacturing,Davis Ltd gtd,POS_SNH,29182,6,23,POS_SNH_29182
Consulting,Wiggins LLC rhh,Wire_GZU,28996,10,22,Wire_GZU_28996
Travel,Aguilar LLC khd,ACH_CPG,22342,0,3,ACH_CPG_22342
Finance,Houston-Aguilar gxq,POS_JAR,27805,5,20,POS_JAR_27805
Consulting,King and Sons him,Wire_ZYW,27619,11,18,Wire_ZYW_27619
Education,"Nelson, Cardenas and Stewart kux",Auto_YDJ,22489,3,4,Auto_YDJ_22489
Healthcare,"Stout, Anderson and Murphy sak",Fee_FPI,23814,4,7,Fee_FPI_23814
Software,Rush-Swanson jpg,ACH_CPG,23588,0,5,ACH_CPG_23588
Software,Alexander-Flores mpx,Wire_GZU,28996,10,22,Wire_GZU_28996
Construction,"Lee, Rodriguez and Erickson brc",POS_SNH,27628,6,19,POS_SNH_27628
Telecom,Mclaughlin Inc ngi,Auto_NXC,24965,1,11,Auto_NXC_24965
Travel,Chavez-Stewart yxp,POS_SNH,20041,6,0,POS_SNH_20041
Manufacturing,Wright Inc uis,ACH_CPG,23588,0,5,ACH_CPG_23588
Dining,Lewis Group ube,POS_JAR,25936,5,14,POS_JAR_25936
Consulting,"Taylor, Williams and Bowman bel",POS_TYB,27805,7,20,POS_TYB_27805
Finance,Hale LLC qwy,POS_JAR,27805,5,20,POS_JAR_27805
Healthcare,Arroyo-Fisher kgz,ACH_CPG,23588,0,5,ACH_CPG_23588
Construction,Strong PLC gkk,ACH_CPG,22342,0,3,ACH_CPG_22342
Construction,"Hodges, Jarvis and Nelson qjt",Fee_FPI,26002,4,15,Fee_FPI_26002
Finance,Gray-Dunn zbj,Fee_FPI,24453,4,10,Fee_FPI_24453
Telecom,Thomas LLC pjl,Fee_FPI,24453,4,10,Fee_FPI_24453
Manufacturing,Harris-Hudson hod,Wire_ZYW,27619,11,18,Wire_ZYW_27619
Travel,"Mitchell, Rivers and Beasley gok",Transfer_EQV,28867,8,21,Transfer_EQV_28867
Consulting,Frazier Inc lwu,Wire_ZYW,27619,11,18,Wire_ZYW_27619
Construction,Curry PLC rhm,Auto_NXC,23883,1,8,Auto_NXC_23883
Manufacturing,Oliver-Watts ump,POS_TYB,29810,7,24,POS_TYB_29810
Manufacturing,Jordan-Garcia juc,Auto_UNU,20636,2,1,Auto_UNU_20636
Telecom,Thomas LLC pjl,Fee_FPI,24453,4,10,Fee_FPI_24453
Telecom,Taylor and Sons kmv,POS_SNH,27628,6,19,POS_SNH_27628
Dining,Drake-Sanders dil,Transfer_GOO,21070,9,2,Transfer_GOO_21070
Dining,Erickson Group uxm,Auto_NXC,24965,1,11,Auto_NXC_24965
Construction,Davila LLC jme,Transfer_EQV,28867,8,21,Transfer_EQV_28867
Software,Rodriguez LLC aet,Fee_FPI,26002,4,15,Fee_FPI_26002
Manufacturing,Guerrero Ltd trz,Fee_FPI,23814,4,7,Fee_FPI_23814
Manufacturing,Adams-King bdl,POS_TYB,25337,7,13,POS_TYB_25337
Healthcare,Austin and Sons pbj,POS_SNH,20041,6,0,POS_SNH_20041
Manufacturing,Jordan-Garcia juc,Auto_UNU,20636,2,1,Auto_UNU_20636
Healthcare,Howard-Ortiz zcj,POS_TYB,27805,7,20,POS_TYB_27805
Travel,Mccoy-Dudley xwh,Fee_FPI,23814,4,7,Fee_FPI_23814
Consulting,Duffy PLC ngt,POS_JAR,25936,5,14,POS_JAR_25936
Manufacturing,Nguyen LLC idf,Transfer_GOO,21070,9,2,Transfer_GOO_21070
Dining,Barrera-Moore bwv,Auto_NXC,24965,1,11,Auto_NXC_24965
Education,Herrera-Howard bdp,POS_SNH,23701,6,6,POS_SNH_23701
Consulting,Moran-Obrien tzy,Fee_FPI,23814,4,7,Fee_FPI_23814
Software,Jones-Sharp foi,Auto_NXC,24965,1,11,Auto_NXC_24965
Education,Coffey and Sons zpn,Auto_YDJ,26462,3,16,Auto_YDJ_26462
Travel,Martinez Inc ukf,Auto_UNU,20636,2,1,Auto_UNU_20636
Finance,Houston-Aguilar gxq,POS_JAR,27805,5,20,POS_JAR_27805
Software,Cox PLC mmm,POS_JAR,25936,5,14,POS_JAR_25936
Software,"Rodriguez, Mason and Olson xag",Auto_UNU,20636,2,1,Auto_UNU_20636
Healthcare,Morales-Jackson cke,POS_SNH,23701,6,6,POS_SNH_23701
Dining,"Everett, Kennedy and Wilkerson ctz",Auto_NXC,24965,1,11,Auto_NXC_24965
Finance,Norton PLC whn,ACH_CPG,22342,0,3,ACH_CPG_22342
Finance,"Irwin, Bryant and Horton efx",POS_TYB,22489,7,4,POS_TYB_22489
Manufacturing,Jordan-Jones qcs,ACH_CPG,22342,0,3,ACH_CPG_22342
Telecom,Hall-Brooks qzy,Wire_ZYW,27619,11,18,Wire_ZYW_27619
Travel,Mendoza-Padilla irh,POS_JAR,25936,5,14,POS_JAR_25936
Manufacturing,Jordan-Vaughn ioo,Transfer_GOO,25110,9,12,Transfer_GOO_25110
Education,Gallegos Group lci,POS_SNH,29182,6,23,POS_SNH_29182
Construction,Davila LLC jme,Transfer_EQV,28867,8,21,Transfer_EQV_28867
Education,Coffey and Sons zpn,Auto_YDJ,26462,3,16,Auto_YDJ_26462
Construction,Knight-Palmer nta,POS_JAR,25936,5,14,POS_JAR_25936
Healthcare,"Roberts, Phelps and Fisher wtr",Fee_FPI,23814,4,7,Fee_FPI_23814
Healthcare,Morales-Jackson cke,POS_SNH,23701,6,6,POS_SNH_23701
Construction,Jackson PLC kyl,Auto_YDJ,22489,3,4,Auto_YDJ_22489
Software,Harris-Lewis byh,Auto_UNU,20636,2,1,Auto_UNU_20636
Travel,Guzman Inc zym,Transfer_GOO,25110,9,12,Transfer_GOO_25110
Finance,"Sanders, Vega and Phillips uax",Auto_NXC,24965,1,11,Auto_NXC_24965
Construction,Harris-Carter way,Transfer_EQV,28867,8,21,Transfer_EQV_28867
Healthcare,"Evans, Wells and Lynn hes",ACH_CPG,22342,0,3,ACH_CPG_22342
Education,"Griffin, Frazier and Henderson ftp",POS_TYB,22489,7,4,POS_TYB_22489
Education,Davis Ltd fbb,Auto_NXC,24965,1,11,Auto_NXC_24965
Telecom,Hughes-Townsend dco,Wire_ZYW,27619,11,18,Wire_ZYW_27619
Education,Young Inc ant,POS_SNH,29182,6,23,POS_SNH_29182
Manufacturing,Adams-King bdl,POS_TYB,25337,7,13,POS_TYB_25337
Education,"Richardson, Cooke and Armstrong uaj",Transfer_EQV,28867,8,21,Transfer_EQV_28867
Software,Santos Ltd jdg,POS_TYB,22489,7,4,POS_TYB_22489
Construction,Knight-Palmer nta,POS_JAR,25936,5,14,POS_JAR_25936
Healthcare,"Caldwell, Barron and Simmons ort",POS_SNH,29182,6,23,POS_SNH_29182
Consulting,Miller and Sons ujq,POS_TYB,25337,7,13,POS_TYB_25337
Finance,Clark-Miller may,POS_SNH,24334,6,9,POS_SNH_24334
Telecom,Nelson LLC lww,POS_TYB,27805,7,20,POS_TYB_27805
Manufacturing,Burns-Allen fkb,Auto_YDJ,26462,3,16,Auto_YDJ_26462
Dining,Wilkinson-Garrett zzp,Fee_FPI,24453,4,10,Fee_FPI_24453
Healthcare,"Evans, Wells and Lynn hes",ACH_CPG,22342,0,3,ACH_CPG_22342
Software,Chambers-Goodman uvj,Transfer_EQV,23883,8,8,Transfer_EQV_23883
Education,"Gray, Williams and Daniels amy",Fee_FPI,24453,4,10,Fee_FPI_24453
Finance,Harris-Holt pri,POS_SNH,20041,6,0,POS_SNH_20041
Manufacturing,Burns-Allen fkb,Auto_YDJ,26462,3,16,Auto_YDJ_26462
Manufacturing,Johnson-Roy utu,Wire_ZYW,27619,11,18,Wire_ZYW_27619
Manufacturing,"Harris, Diaz and Aguirre rrj",Transfer_GOO,25110,9,12,Transfer_GOO_25110
Dining,"Bowers, Lambert and Jackson lux",Transfer_EQV,28867,8,21,Transfer_EQV_28867
Finance,"Rios, Key and Green ydm",Fee_FPI,24453,4,10,Fee_FPI_24453
Travel,Nolan Ltd mjt,POS_SNH,27628,6,19,POS_SNH_27628
Healthcare,Knight Group oum,POS_TYB,29810,7,24,POS_TYB_29810
Travel,Rogers-Bennett jcy,POS_TYB,25337,7,13,POS_TYB_25337
Consulting,"Harvey, Maxwell and Miller udy",POS_JAR,27257,5,17,POS_JAR_27257
Travel,Nolan Ltd mjt,POS_SNH,27628,6,19,POS_SNH_27628
Consulting,Tucker-Wang flp,Wire_GZU,28996,10,22,Wire_GZU_28996
Consulting,Summers-Cox uxj,POS_JAR,25936,5,14,POS_JAR_25936
Consulting,"Sharp, Joseph and Brown cak",POS_TYB,22489,7,4,POS_TYB_22489
Travel,Cannon-Simpson tnr,Auto_NXC,24965,1,11,Auto_NXC_24965
Construction,Wiley-Sanchez lni,Auto_NXC,24334,1,9,Auto_NXC_24334
Dining,Barton-Gonzales qhm,POS_JAR,25936,5,14,POS_JAR_25936
Finance,Wright-Sutton pjq,POS_TYB,25337,7,13,POS_TYB_25337
Consulting,Turner-Griffith pad,POS_SNH,27628,6,19,POS_SNH_27628
Dining,"Young, Gonzalez and Thomas kyd",POS_JAR,27257,5,17,POS_JAR_27257
Education,"Prince, Harris and Cook php",POS_TYB,29810,7,24,POS_TYB_29810
Construction,Wiley-Sanchez lni,Auto_NXC,24334,1,9,Auto_NXC_24334
Consulting,Hardy-Bailey iim,POS_SNH,23701,6,6,POS_SNH_23701
Telecom,Baldwin-Smith kmn,Auto_YDJ,22489,3,4,Auto_YDJ_22489
Education,Burns-Rodriguez sfg,POS_SNH,27628,6,19,POS_SNH_27628
Manufacturing,Oliver-Watts ump,POS_TYB,29810,7,24,POS_TYB_29810
Healthcare,"Williams, Lewis and Patterson jzb",POS_SNH,24334,6,9,POS_SNH_24334
Consulting,"Harvey, Maxwell and Miller udy",POS_JAR,27257,5,17,POS_JAR_27257
Dining,Drake-Sanders dil,Transfer_GOO,21070,9,2,Transfer_GOO_21070
Travel,Hall-Miller bsf,POS_TYB,22489,7,4,POS_TYB_22489
Manufacturing,"Carroll, Johnson and Colon xvv",POS_SNH,27628,6,19,POS_SNH_27628
Telecom,Gonzalez LLC qrr,Wire_ZYW,27619,11,18,Wire_ZYW_27619
Software,Jackson-Kelly udc,POS_SNH,27628,6,19,POS_SNH_27628
Construction,"Simpson, Glenn and Richardson pug",Auto_NXC,23883,1,8,Auto_NXC_23883
Education,Farley-Vaughan gxg,POS_JAR,25936,5,14,POS_JAR_25936
Finance,Jones Ltd aye,Fee_FPI,24453,4,10,Fee_FPI_24453
Telecom,Lee Inc swj,Auto_NXC,24334,1,9,Auto_NXC_24334
Finance,Diaz LLC vpb,POS_SNH,20041,6,0,POS_SNH_20041
Healthcare,Patterson-Gardner qfj,Fee_FPI,24453,4,10,Fee_FPI_24453
Software,Jones-Sharp foi,Auto_NXC,24965,1,11,Auto_NXC_24965
Dining,Carter-Garcia rct,Auto_NXC,24334,1,9,Auto_NXC_24334
Consulting,Adams Group prx,POS_SNH,29182,6,23,POS_SNH_29182
Finance,Ruiz-Mills zqm,Auto_NXC,24334,1,9,Auto_NXC_24334
Construction,Wright Inc apc,POS_SNH,23701,6,6,POS_SNH_23701
Manufacturing,Molina-Massey dix,Auto_YDJ,26462,3,16,Auto_YDJ_26462
Healthcare,"Johnson, Carlson and Adams aac",POS_TYB,27805,7,20,POS_TYB_27805
Manufacturing,Adams-King bdl,POS_TYB,25337,7,13,POS_TYB_25337
Travel,Holmes Ltd dde,Wire_ZYW,27619,11,18,Wire_ZYW_27619
Healthcare,"Johnson, Thomas and Elliott udp",POS_TYB,25337,7,13,POS_TYB_25337
Consulting,Chung-Lin ekf,Transfer_EQV,28867,8,21,Transfer_EQV_28867
Telecom,"Romero, Nielsen and Warren sdk",Auto_NXC,23883,1,8,Auto_NXC_23883
Consulting,"Woods, Liu and Smith xhz",Wire_GZU,23588,10,5,Wire_GZU_23588
Software,Alexander-Flores mpx,Wire_GZU,28996,10,22,Wire_GZU_28996
Education,"Nelson, Cardenas and Stewart kux",Auto_YDJ,22489,3,4,Auto_YDJ_22489
Telecom,Perez and Sons ehm,Transfer_EQV,28867,8,21,Transfer_EQV_28867
Education,"Friedman, Smith and Gonzales ojy",Fee_FPI,26002,4,15,Fee_FPI_26002
Finance,Ruiz-Mills zqm,Auto_NXC,24334,1,9,Auto_NXC_24334
Software,Cox PLC mmm,POS_JAR,25936,5,14,POS_JAR_25936
Construction,Davila LLC jme,Transfer_EQV,28867,8,21,Transfer_EQV_28867
Finance,Mcgee-Stephenson euh,POS_JAR,27805,5,20,POS_JAR_27805
Consulting,"Harvey, Maxwell and Miller udy",POS_JAR,27257,5,17,POS_JAR_27257
Education,"Nelson, Cardenas and Stewart kux",Auto_YDJ,22489,3,4,Auto_YDJ_22489
Software,Cox PLC mmm,POS_JAR,25936,5,14,POS_JAR_25936
Construction,Cox-Oconnor mos,POS_JAR,27257,5,17,POS_JAR_27257
Construction,Davis and Sons qcq,Transfer_EQV,23883,8,8,Transfer_EQV_23883
Education,Palmer Group mlv,POS_JAR,27805,5,20,POS_JAR_27805
Manufacturing,Oliver-Watts ump,POS_TYB,29810,7,24,POS_TYB_29810
Construction,"Davis, King and Thompson aop",ACH_CPG,23588,0,5,ACH_CPG_23588
Education,Kelley-Smith xkm,POS_TYB,27805,7,20,POS_TYB_27805
Software,Wallace-Gilbert qfu,ACH_CPG,22342,0,3,ACH_CPG_22342
Construction,"Kelly, Barker and Hernandez rni",POS_SNH,27628,6,19,POS_SNH_27628
Consulting,Stuart LLC ygi,Transfer_EQV,28867,8,21,Transfer_EQV_28867
Finance,Barnes and Sons xcc,Transfer_EQV,28867,8,21,Transfer_EQV_28867
Construction,Jensen PLC epq,ACH_CPG,22342,0,3,ACH_CPG_22342
Software,"Miranda, Pace and Robinson ago",ACH_CPG,23588,0,5,ACH_CPG_23588
Travel,Chase-Taylor qrv,POS_TYB,29810,7,24,POS_TYB_29810
Education,Combs-Aguirre ktv,Auto_YDJ,26462,3,16,Auto_YDJ_26462
Manufacturing,Parker LLC sog,POS_TYB,29810,7,24,POS_TYB_29810
Construction,Patterson Inc kcq,POS_TYB,29810,7,24,POS_TYB_29810
Healthcare,"Evans, Wells and Lynn hes",ACH_CPG,22342,0,3,ACH_CPG_22342
Healthcare,"Castro, Silva and Cunningham rtm",Wire_ZYW,27619,11,18,Wire_ZYW_27619
Travel,Peck Ltd tsd,POS_JAR,25936,5,14,POS_JAR_25936
Education,Brown-Holland uyn,Wire_GZU,23588,10,5,Wire_GZU_23588
Consulting,Camacho PLC zuf,Fee_FPI,24453,4,10,Fee_FPI_24453
Construction,"Black, Bolton and Spencer ihd",POS_TYB,25337,7,13,POS_TYB_25337
Telecom,Turner-Parker rda,POS_SNH,27628,6,19,POS_SNH_27628
Consulting,Clements LLC iut,POS_TYB,22489,7,4,POS_TYB_22489
Travel,"French, Rogers and Williams ixj",Auto_YDJ,26462,3,16,Auto_YDJ_26462
Software,Marks-Robinson jyi,Auto_NXC,24334,1,9,Auto_NXC_24334
Travel,Johnson-Spence gnp,POS_SNH,24334,6,9,POS_SNH_24334
Travel,Guzman Inc zym,Transfer_GOO,25110,9,12,Transfer_GOO_25110
Construction,Mclaughlin-Harris idw,Wire_GZU,28996,10,22,Wire_GZU_28996
Manufacturing,Molina-Massey dix,Auto_YDJ,26462,3,16,Auto_YDJ_26462
Manufacturing,Ruiz and Sons cva,Transfer_EQV,23883,8,8,Transfer_EQV_23883
Finance,Stone Ltd ucp,Transfer_EQV,28867,8,21,Transfer_EQV_28867
Consulting,"Taylor, Williams and Bowman bel",POS_TYB,27805,7,20,POS_TYB_27805
Software,Rodriguez LLC aet,Fee_FPI,26002,4,15,Fee_FPI_26002
Education,Brown-Holland uyn,Wire_GZU,23588,10,5,Wire_GZU_23588
Dining,"Smith, Frye and Henry upy",Transfer_EQV,28867,8,21,Transfer_EQV_28867
Construction,"Jones, Walters and Reyes nxl",POS_SNH,27628,6,19,POS_SNH_27628
Consulting,Stuart LLC ygi,Transfer_EQV,28867,8,21,Transfer_EQV_28867
Manufacturing,Hatfield Inc cnb,Fee_FPI,24453,4,10,Fee_FPI_24453
Education,"Hughes, Martin and Garcia jog",Auto_NXC,24965,1,11,Auto_NXC_24965
Healthcare,Davis PLC tdp,Auto_NXC,23883,1,8,Auto_NXC_23883
Education,"Roy, Garner and Hunter hpw",Transfer_EQV,23883,8,8,Transfer_EQV_23883
Manufacturing,Palmer PLC tcw,Transfer_GOO,21070,9,2,Transfer_GOO_21070
Construction,Davila LLC jme,Transfer_EQV,28867,8,21,Transfer_EQV_28867
